epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,9.10023,0.512,0.98889,1,0.12183,0.00036674,0.00036674,0.00036674
2,19.5425,0.12165,0.98889,1,0.01865,0.000720444,0.000720444,0.000720444
